02/04/2024,1y,2y,5y,10y,20y,30y
03/13/20,0.147,0.333,0.5043,0.6045,0.7512,0.772
03/12/20,0.131,0.2007,0.483,0.3887,0.8433,0.4881
03/11/20,0.1985,0.353,0.3263,0.618,0.785,0.67
03/10/20,0.316,0.421,0.482,0.673,0.5294,0.6675
03/09/20,0.1955,0.535,0.5389,0.814,0.665,0.6946
03/06/20,0.3615,0.5234,0.6277,0.7499,0.6146,0.627
03/05/20,0.4481,0.7525,0.5867,0.916,0.7029,0.4156
03/04/20,0.5841,0.751,0.792,0.8745,0.6475,0.737
03/03/20,0.5858,0.885,0.748,0.975,0.423,0.9272
03/02/20,0.8482,1.0239,0.867,1.0726,0.731,1.0651
02/28/20,0.91,1.0673,0.9698,1.071,0.8837,0.9685
02/27/20,1.044,1.089,0.9849,1.0875,1.0275,1.0994
02/26/20,1.1893,1.1825,1.0005,1.177,0.9409,1.0495
02/25/20,1.2445,1.2279,1.101,1.2231,1.0755,1.134
02/24/20,1.26,1.2683,1.15,1.2786,1.0265,1.2201
02/21/20,1.343,1.2512,1.1974,1.2765,1.137,1.2098
02/20/20,1.379,1.2775,1.1853,1.3107,1.2068,1.2205
02/19/20,1.4062,1.277,1.2124,1.3107,1.1955,1.302
02/18/20,1.3861,1.297,1.2124,1.3481,1.2115,1.3661
02/17/20,1.4029,1.3132,1.2462,1.3761,1.305,1.4331
02/14/20,1.403,1.29,1.2693,1.341,1.363,1.4362
02/13/20,1.4209,1.27,1.232,1.312,1.423,1.475
02/12/20,1.4349,1.286,1.205,1.335,1.418,1.4751
02/11/20,1.421,1.325,1.225,1.3855,1.4592,1.5139
02/10/20,1.4095,1.322,1.2735,1.3895,1.4531,1.5353
02/07/20,1.422,1.288,1.2695,1.329,1.491,1.504
02/06/20,1.453,1.226,1.2165,1.2615,1.5239,1.484
02/05/20,1.455,1.1803,1.147,1.2245,1.491,1.5015
02/04/20,1.432,1.2731,1.106,1.303,1.464,1.548
02/03/20,1.3875,1.278,1.1925,1.305,1.4845,1.568
01/31/20,1.3435,1.324,1.191,1.3715,1.536,1.503
01/30/20,1.4275,1.289,1.262,1.319,1.5535,1.4375
01/29/20,1.435,1.351,1.219,1.402,1.486,1.42
01/28/20,1.459,1.371,1.297,1.442,1.418,1.4665
01/27/20,1.4335,1.395,1.3325,1.481,1.3965,1.471
01/24/20,1.476,1.398,1.366,1.496,1.4585,1.535
01/23/20,1.4798,1.4246,1.368,1.5226,1.4545,1.477
01/22/20,1.495,1.4237,1.4105,1.535,1.5245,1.562
01/21/20,1.495,1.4238,1.4092,1.5226,1.468,1.601
01/20/20,1.5116,1.4184,1.405,1.5159,1.551,1.649
01/17/20,1.5122,1.4268,1.392,1.534,1.59,1.666
01/16/20,1.5135,1.435,1.4053,1.556,1.636,1.673
01/15/20,1.5146,1.425,1.4225,1.536,1.6525,1.7053
01/14/20,1.5175,1.436,1.412,1.5705,1.6668,1.673
01/13/20,1.5218,1.439,1.43,1.584,1.6668,1.6679
01/10/20,1.515,1.403,1.445,1.529,1.6668,1.7008
01/09/20,1.518,1.406,1.3913,1.518,1.6617,1.711
01/08/20,1.523,1.4,1.3805,1.516,1.6888,1.701
01/07/20,1.497,1.447,1.385,1.615,1.704,1.7365
01/06/20,1.508,1.46,1.4675,1.6638,1.678,1.76
01/03/20,1.502,1.451,1.5078,1.611,1.722,1.698
01/02/20,1.523,1.4498,1.468,1.601,1.736,1.6805
12/31/19,1.53,1.47,1.4603,1.615,1.682,1.665
12/30/19,1.525,1.474,1.4865,1.628,1.6655,1.766
12/27/19,1.5139,1.48,1.494,1.65,1.656,1.8288
12/26/19,1.525,1.46,1.517,1.641,1.7555,1.7695
12/25/19,1.529,1.458,1.503,1.631,1.8148,1.752
12/24/19,1.529,1.463,1.494,1.627,1.751,1.764
12/23/19,1.535,1.454,1.4945,1.5943,1.739,1.77
12/20/19,1.523,1.449,1.4692,1.5886,1.753,1.789
12/19/19,1.5205,1.4152,1.4678,1.523,1.762,1.793
12/18/19,1.52,1.46,1.407,1.583,1.783,1.781
12/17/19,1.523,1.406,1.467,1.487,1.7815,1.7865
12/16/19,1.523,1.434,1.383,1.536,1.77,1.734
12/13/19,1.5053,1.41,1.424,1.522,1.7745,1.72
12/12/19,1.526,1.414,1.407,1.54,1.722,1.6741
12/11/19,1.498,1.391,1.415,1.5014,1.723,1.748
12/10/19,1.508,1.366,1.3775,1.473,1.651,1.6345
12/09/19,1.4955,1.33,1.351,1.4,1.71,1.6735
12/06/19,1.5,1.405,1.2793,1.51,1.62,1.6605
12/05/19,1.482,1.4005,1.386,1.4735,1.6644,1.6855
12/04/19,1.472,1.3981,1.372,1.452,1.652,1.661
12/03/19,1.46,1.3712,1.353,1.425,1.676,1.625
12/02/19,1.507,1.384,1.316,1.4225,1.646,1.5575
11/29/19,1.509,1.382,1.3199,1.437,1.61,1.656
11/28/19,1.511,1.3665,1.326,1.4231,1.544,1.6045
11/27/19,1.515,1.3385,1.3167,1.412,1.646,1.584
11/26/19,1.4954,1.361,1.296,1.4412,1.6017,1.584
11/25/19,1.502,1.377,1.328,1.48,1.5785,1.5567
11/22/19,1.49,1.393,1.359,1.4918,1.548,1.573
11/21/19,1.48,1.376,1.3713,1.4759,1.5563,1.5765
11/20/19,1.4611,1.423,1.3523,1.556,1.568,1.574
11/19/19,1.467,1.4634,1.432,1.5819,1.5636,1.5545
11/18/19,1.474,1.4756,1.477,1.5802,1.543,1.584
11/15/19,1.486,1.4676,1.4638,1.614,1.575,1.6345
11/14/19,1.473,1.4659,1.493,1.5913,1.619,1.642
11/13/19,1.499,1.405,1.4775,1.4939,1.6298,1.644
11/12/19,1.515,1.423,1.375,1.536,1.6198,1.698
11/11/19,1.5241,1.392,1.409,1.4545,1.691,1.7354
11/08/19,1.525,1.3462,1.34,1.396,1.74,1.7311
11/07/19,1.515,1.294,1.289,1.356,1.7223,1.7515
11/06/19,1.491,1.377,1.237,1.447,1.743,1.725
11/05/19,1.5,1.402,1.3614,1.507,1.728,1.6615
11/04/19,1.482,1.4137,1.381,1.516,1.644,1.6885
11/01/19,1.4578,1.388,1.3905,1.4656,1.6791,1.6085
10/31/19,1.4165,1.3585,1.3514,1.449,1.61,1.535
10/30/19,1.473,1.3627,1.326,1.446,1.535,1.5235
10/29/19,1.495,1.352,1.3138,1.452,1.501,1.6005
10/28/19,1.4928,1.4035,1.3523,1.498,1.59,1.6775
10/25/19,1.482,1.366,1.367,1.442,1.66,1.6805
10/24/19,1.46,1.388,1.32,1.4213,1.669,1.635
10/23/19,1.4629,1.3756,1.334,1.425,1.624,1.615
10/22/19,1.459,1.414,1.321,1.454,1.602,1.612
10/21/19,1.497,1.3435,1.359,1.416,1.595,1.623
10/18/19,1.479,1.383,1.313,1.331,1.606,1.668
10/17/19,1.503,1.3175,1.1894,1.224,1.655,1.621
10/16/19,1.4896,1.243,1.118,1.2039,1.6,1.602
10/15/19,1.529,1.188,1.1085,1.237,1.586,1.5882
10/14/19,1.478,1.2386,1.143,1.2084,1.576,1.5975
10/11/19,1.5077,1.2133,1.1026,1.1984,1.585,1.561
10/10/19,1.46,1.1842,1.0893,1.2676,1.552,1.5565
10/09/19,1.41,1.2803,1.178,1.3011,1.474,1.498
10/08/19,1.374,1.3362,1.2316,1.3283,1.373,1.4205
10/07/19,1.415,1.408,1.2823,1.3389,1.3433,1.3665
10/04/19,1.3809,1.4136,1.293,1.3185,1.383,1.3995
10/03/19,1.3609,1.4303,1.2825,1.347,1.3449,1.3533
10/02/19,1.4467,1.433,1.2876,1.277,1.3424,1.3637
10/01/19,1.5014,1.3641,1.2393,1.369,1.4128,1.4287
09/30/19,1.5629,1.4479,1.319,1.391,1.4267,1.436
09/27/19,1.5747,1.4569,1.3416,1.405,1.4466,1.4598
09/26/19,1.591,1.479,1.352,1.414,1.4541,1.4714
09/25/19,1.6,1.4799,1.359,1.435,1.4334,1.4441
09/24/19,1.5493,1.4703,1.356,1.468,1.4395,1.4825
09/23/19,1.6095,1.4833,1.392,1.5226,1.3991,1.4107
09/20/19,1.6249,1.5468,1.4386,1.403,1.469,1.4376
09/19/19,1.661,1.4536,1.332,1.367,1.4937,1.474
09/18/19,1.6702,1.416,1.239,1.367,1.516,1.5165
09/17/19,1.648,1.42,1.289,1.2662,1.5005,1.5081
09/16/19,1.656,1.328,1.183,1.185,1.5512,1.561
09/13/19,1.6858,1.2862,1.1268,1.1866,1.5835,1.599
09/12/19,1.624,1.267,1.1163,1.095,1.6452,1.6591
09/11/19,1.599,1.175,1.011,1.09,1.529,1.5355
09/10/19,1.6,1.208,1.029,1.1341,1.4342,1.4626
09/09/19,1.551,1.2739,1.0906,1.1304,1.494,1.507
09/06/19,1.515,1.2737,1.079,1.1434,1.3862,1.4175
09/05/19,1.504,1.2822,1.0993,1.1184,1.3005,1.31
09/04/19,1.4388,1.2611,1.069,1.1373,1.3185,1.336
09/03/19,1.464,1.286,1.0902,1.193,1.233,1.249
09/02/19,1.5228,1.3103,1.117,1.206,1.214,1.251
08/30/19,1.536,1.289,1.128,1.291,1.2469,1.256
08/29/19,1.542,1.38,1.1819,1.247,1.2409,1.2565
08/28/19,1.54,1.3443,1.1867,1.2102,1.2581,1.27
08/27/19,1.535,1.3132,1.1574,1.2584,1.244,1.278
08/26/19,1.5605,1.3349,1.1997,1.198,1.2602,1.2805
08/23/19,1.53,1.283,1.144,1.176,1.336,1.3715
08/22/19,1.598,1.2725,1.145,1.232,1.338,1.352
08/21/19,1.568,1.3542,1.2006,1.3413,1.3731,1.399
08/20/19,1.53,1.4394,1.302,1.3053,1.3727,1.4001
08/19/19,1.553,1.3435,1.199,1.3613,1.3367,1.3432
08/16/19,1.5085,1.4146,1.2603,1.358,1.3803,1.3912
08/15/19,1.499,1.383,1.249,1.367,1.315,1.338
08/14/19,1.5691,1.346,1.2471,1.371,1.283,1.2835
08/13/19,1.6413,1.3693,1.2396,1.3288,1.336,1.3375
08/12/19,1.561,1.3362,1.2067,1.507,1.4731,1.4778
08/09/19,1.615,1.5128,1.3927,1.555,1.4576,1.4744
08/08/19,1.6014,1.5481,1.4222,1.6822,1.548,1.563
08/07/19,1.575,1.7017,1.5636,1.7054,1.51,1.616
08/06/19,1.599,1.665,1.5652,1.729,1.5295,1.5454
08/05/19,1.58,1.6559,1.5678,1.7303,1.5495,1.5864
08/02/19,1.7309,1.662,1.579,1.7325,1.5115,1.5513
08/01/19,1.7592,1.653,1.5763,1.6969,1.6757,1.6955
07/31/19,1.8883,1.618,1.5374,1.7263,1.75,1.7689
07/30/19,1.855,1.633,1.5589,1.706,1.8447,1.8649
07/29/19,1.852,1.604,1.5384,1.7023,1.8825,1.9031
07/26/19,1.859,1.591,1.554,1.6799,1.904,1.9086
07/25/19,1.852,1.5297,1.499,1.7241,1.9088,1.925
07/24/19,1.828,1.61,1.5683,1.782,1.9094,1.923
07/23/19,1.836,1.6685,1.6212,1.7682,1.8771,1.9006
07/22/19,1.815,1.614,1.5984,1.8056,1.9078,1.9465
07/19/19,1.823,1.6668,1.6313,1.8166,1.8871,1.9096
07/18/19,1.7339,1.689,1.6432,1.7254,1.8861,1.92
07/17/19,1.8035,1.667,1.576,1.7423,1.8704,1.8952
07/16/19,1.8405,1.7189,1.6234,1.7062,1.8896,1.9099
07/15/19,1.829,1.713,1.5764,1.7217,1.9477,1.9643
07/12/19,1.85,1.6994,1.5838,1.6384,1.946,1.969
07/11/19,1.872,1.5957,1.4894,1.6377,1.9848,2.0059
07/10/19,1.855,1.6168,1.488,1.6605,1.9967,2.036
07/09/19,1.9427,1.6066,1.5049,1.716,1.9042,1.959
07/08/19,1.916,1.648,1.5589,1.699,1.9081,1.9265
07/05/19,1.8996,1.6019,1.5303,1.706,1.886,1.9145
07/04/19,1.829,1.593,1.531,1.6908,1.9046,1.9306
07/03/19,1.8245,1.615,1.5216,1.6581,1.8228,1.8531
07/02/19,1.8355,1.55,1.4768,1.6637,1.8234,1.8528
07/01/19,1.8596,1.5532,1.4658,1.7203,1.8565,1.8852
06/28/19,1.816,1.6057,1.5351,1.6274,1.9089,1.9373
06/27/19,1.818,1.6037,1.533,1.693,1.894,1.9155
06/26/19,1.8365,1.5674,1.4907,1.7179,1.886,1.9025
06/25/19,1.7885,1.698,1.5734,1.7585,1.8863,1.9395
06/24/19,1.78,1.6975,1.6034,1.7283,1.8606,1.873
06/21/19,1.8141,1.6515,1.5706,1.763,1.8652,1.8888
06/20/19,1.824,1.7236,1.6106,1.7913,1.91,1.9345
06/19/19,1.8096,1.7236,1.6284,1.854,1.885,1.9045
06/18/19,1.934,1.772,1.697,1.835,1.8632,1.8868
06/17/19,1.9246,1.761,1.677,1.791,1.8887,1.915
06/14/19,1.8919,1.7034,1.6467,1.8262,1.9316,1.9495
06/13/19,1.8855,1.7327,1.6697,1.8365,1.906,1.9365
06/12/19,1.9461,1.7086,1.6558,1.826,1.944,1.9742
06/11/19,1.991,1.7288,1.6695,1.7538,1.9666,1.989
06/10/19,1.9705,1.68,1.5948,1.8108,2.021,2.0075
06/07/19,1.9176,1.784,1.6776,1.8998,2.0047,2.03
06/06/19,1.9625,1.9092,1.7826,1.9444,1.9643,1.9884
06/05/19,1.9551,1.9549,1.8299,1.9479,1.9963,2.0204
06/04/19,1.983,1.9545,1.8243,1.9895,2.022,2.0441
06/03/19,1.9589,1.9934,1.8705,1.9875,1.9893,2.0088
05/31/19,2.0702,1.9919,1.8665,1.9895,1.9122,1.9267
05/30/19,2.1691,1.9906,1.8716,2.101,1.9582,1.9693
05/29/19,2.1928,2.073,1.98,2.1041,2.0391,2.0494
05/28/19,2.1969,2.0983,1.9891,2.0638,2.0862,2.098
05/27/19,2.2181,2.071,1.9407,2.065,2.0963,2.109
05/24/19,2.2177,2.0444,1.938,2.0579,2.1322,2.1448
05/23/19,2.2106,2.05,1.9323,2.0416,2.131,2.144
05/22/19,2.269,2.0193,1.9102,2.0929,2.1341,2.1453
05/21/19,2.2766,2.0615,1.9607,2.086,2.235,2.2225
05/20/19,2.257,2.0503,1.951,2.1627,2.2369,2.2465
05/17/19,2.2393,2.1486,2.0415,2.1377,2.2085,2.2485
05/16/19,2.244,2.1379,2.0224,2.177,2.218,2.2197
05/15/19,2.2228,2.1715,2.0609,2.1528,2.2052,2.2395
05/14/19,2.2445,2.1568,2.0367,2.1627,2.1919,2.207
05/13/19,2.2315,2.1669,2.0497,2.2283,2.2357,2.2545
05/10/19,2.3014,2.2172,2.115,2.2456,2.2228,2.2385
05/09/19,2.3016,2.2242,2.133,2.2099,2.2986,2.3105
05/08/19,2.3236,2.1922,2.092,2.2039,2.2755,2.2906
05/07/19,2.3202,2.15,2.064,2.2275,2.3133,2.3251
05/06/19,2.3293,2.1672,2.089,2.2042,2.29,2.299
05/03/19,2.3571,2.1552,2.068,2.2408,2.3006,2.326
05/02/19,2.3587,2.2002,2.115,2.2228,2.3619,2.372
05/01/19,2.3381,2.1822,2.094,2.2675,2.3828,2.3936
04/30/19,2.3137,2.2232,2.137,2.2924,2.3586,2.374
04/29/19,2.3251,2.2464,2.166,2.2703,2.3623,2.3813
04/26/19,2.3181,2.2542,2.154,2.2725,2.3866,2.4048
04/25/19,2.3471,2.2542,2.155,2.3039,2.3627,2.3814
04/24/19,2.3321,2.2722,2.187,2.2995,2.3908,2.4047
04/23/19,2.3607,2.2772,2.188,2.2659,2.3721,2.3876
04/22/19,2.3761,2.2682,2.157,2.2711,2.4149,2.4299
04/19/19,2.3901,2.2679,2.161,2.2024,2.4345,2.4473
04/18/19,2.3901,2.2221,2.095,2.1631,2.4089,2.4237
04/17/19,2.3941,2.1912,2.054,2.1994,2.4117,2.4235
04/16/19,2.3941,2.2142,2.087,2.2159,2.4459,2.4558
04/15/19,2.3961,2.2332,2.111,2.1894,2.4374,2.4484
04/12/19,2.3907,2.2142,2.085,2.2064,2.4084,2.4182
04/11/19,2.3736,2.2112,2.102,2.2075,2.4054,2.4166
04/10/19,2.3561,2.2094,2.1,2.1629,2.3467,2.3633
04/09/19,2.3658,2.1805,2.064,2.2019,2.3126,2.3276
04/08/19,2.3751,2.2072,2.102,2.1109,2.3447,2.3537
04/05/19,2.3651,2.1422,2.017,2.1028,2.3546,2.3652
04/04/19,2.3591,2.1112,1.992,2.0595,2.3291,2.3362
04/03/19,2.3541,2.0736,1.943,2.1053,2.3402,2.3455
04/02/19,2.3381,2.1222,1.986,2.0703,2.3425,2.35
04/01/19,2.3491,2.0892,1.95,2.1322,2.2949,2.3007
03/29/19,2.3161,2.1672,2.032,2.2362,2.3256,2.3248
03/28/19,2.3001,2.2662,2.127,2.2305,2.2426,2.2486
03/27/19,2.2801,2.2628,2.122,2.3157,2.2372,2.2421
03/26/19,2.3171,2.3252,2.208,2.3057,2.2031,2.2135
03/25/19,2.2931,2.3112,2.192,2.2928,2.2526,2.2613
03/22/19,2.3481,2.3032,2.182,2.3309,2.2327,2.2476
03/21/19,2.4028,2.3262,2.216,2.3229,2.2757,2.2889
03/20/19,2.3991,2.3362,2.219,2.3091,2.3759,2.3863
03/19/19,2.4191,2.3275,2.197,2.3537,2.3809,2.3942
03/18/19,2.4121,2.3562,2.242,2.3466,2.4461,2.4519
03/15/19,2.4065,2.3476,2.234,2.3505,2.4471,2.4537
03/14/19,2.4181,2.3544,2.243,2.4032,2.4387,2.447
03/13/19,2.4269,2.3942,2.2941,2.4194,2.4758,2.4854
03/12/19,2.4231,2.4122,2.313,2.4189,2.4594,2.4679
03/11/19,2.4391,2.3956,2.303,2.4505,2.4493,2.4567
03/08/19,2.4361,2.4166,2.336,2.4142,2.4912,2.4982
03/07/19,2.4401,2.3781,2.29,2.376,2.4792,2.4842
03/06/19,2.4601,2.3532,2.259,2.3243,2.4889,2.4948
03/05/19,2.4681,2.3332,2.22,2.3466,2.5365,2.538
03/04/19,2.4621,2.3515,2.242,2.3449,2.5492,2.5498
03/01/19,2.4704,2.3522,2.247,2.3804,2.548,2.5496
02/28/19,2.4531,2.3842,2.286,2.346,2.5771,2.5787
02/27/19,2.4391,2.3632,2.254,2.3281,2.5401,2.5401
02/26/19,2.4351,2.3592,2.244,2.3612,2.5056,2.5102
02/25/19,2.4411,2.3812,2.278,2.3587,2.4462,2.4487
02/22/19,2.441,2.3822,2.276,2.3508,2.4717,2.475
02/21/19,2.4551,2.3662,2.258,2.3903,2.4673,2.4684
02/20/19,2.4431,2.4012,2.304,2.3744,2.5014,2.4998
02/19/19,2.4461,2.372,2.28,2.3416,2.463,2.4625
02/18/19,2.4541,2.3542,2.25,2.3222,2.4404,2.4384
02/15/19,2.4551,2.3412,2.231,2.3378,2.4681,2.4642
02/14/19,2.4481,2.3512,2.249,2.3762,2.4697,2.4643
02/13/19,2.4661,2.385,2.28,2.3789,2.4635,2.4604
02/12/19,2.4537,2.3869,2.29,2.4076,2.4995,2.494
02/11/19,2.4451,2.4021,2.315,2.3723,2.4845,2.4822
02/08/19,2.4391,2.3751,2.283,2.3191,2.4555,2.4509
02/07/19,2.4461,2.3342,2.224,2.3711,2.4332,2.4306
02/06/19,2.4643,2.3832,2.277,2.3991,2.4524,2.4467
02/05/19,2.4611,2.4332,2.323,2.4297,2.4843,2.4791
02/04/19,2.4661,2.4496,2.352,2.4443,2.4871,2.4785
02/01/19,2.4511,2.4632,2.372,2.3982,2.5105,2.5012
01/31/19,2.4355,2.4232,2.316,2.4181,2.4795,2.4731
01/30/19,2.4691,2.4387,2.339,2.4163,2.4318,2.4297
01/29/19,2.4971,2.4392,2.342,2.4673,2.4794,2.4734
01/28/19,2.4973,2.4672,2.398,2.4653,2.4986,2.4888
01/25/19,2.5101,2.4812,2.396,2.425,2.5263,2.5192
01/24/19,2.4901,2.4347,2.342,2.4005,2.5358,2.5255
01/23/19,2.4961,2.4092,2.308,2.3866,2.4966,2.4872
01/22/19,2.4931,2.4102,2.3045,2.3768,2.5119,2.5016
01/21/19,2.5091,2.4062,2.297,2.3744,2.5043,2.4934
01/18/19,2.5151,2.4102,2.301,2.4139,2.5518,2.5356
01/17/19,2.4883,2.4302,2.334,2.3899,2.5147,2.5394
01/16/19,2.4755,2.4112,2.314,2.413,2.4931,2.4994
01/15/19,2.4811,2.4392,2.341,2.3798,2.4873,2.4818
01/14/19,2.4821,2.3902,2.293,2.3509,2.4747,2.4766
01/11/19,2.4881,2.3432,2.256,2.2312,2.469,2.4691
01/10/19,2.4981,2.2322,2.104,2.3226,2.5084,2.4606
01/09/19,2.4834,2.3522,2.233,2.3848,2.4716,2.4972
01/08/19,2.5051,2.3852,2.279,2.3823,2.4902,2.4562
01/07/19,2.4711,2.3852,2.279,2.4167,2.4603,2.4719
01/04/19,2.4481,2.3822,2.308,2.4606,2.4527,2.4484
01/03/19,2.3831,2.4166,2.367,2.489,2.3495,2.4414
01/02/19,2.4621,2.4522,2.396,2.4219,2.4232,2.3454
01/01/19,2.4741,2.4162,2.35,2.4206,2.4843,2.4167
12/31/18,2.4741,2.4132,2.412,2.4856,2.4836,2.4737
12/28/18,2.4721,2.4852,2.44,2.4956,2.5037,2.4745
12/27/18,2.4839,2.5282,2.383,2.4286,2.5437,2.4854
12/26/18,2.5099,2.4862,2.411,2.4857,2.5605,2.5283
12/25/18,2.36,2.4832,2.467,2.5314,2.4955,2.543
12/24/18,2.4861,2.5283,2.501,2.5635,2.4976,2.479
12/21/18,2.5283,2.5712,2.527,2.5876,2.5512,2.479
12/20/18,2.5491,2.5922,2.541,2.5843,2.5647,2.5315
12/19/18,2.5371,2.6012,2.496,2.5481,2.4851,2.5465
12/18/18,2.5061,2.5681,2.462,2.5212,2.5543,2.4637
12/17/18,2.5342,2.5322,2.465,2.524,2.601,2.5327
12/14/18,2.5661,2.5352,2.544,2.6006,2.6282,2.5784
12/13/18,2.5781,2.5962,2.592,2.6142,2.6534,2.6045
12/12/18,2.5801,2.6502,2.59,2.6175,2.6424,2.6299
12/11/18,2.5576,2.6399,2.627,2.6679,2.6105,2.6131
12/10/18,2.5331,2.6702,2.622,2.6843,2.5915,2.5848
12/07/18,2.5371,2.6521,2.657,2.7201,2.6042,2.5679
12/06/18,2.5641,2.6622,2.666,2.7301,2.6641,2.5866
12/05/18,2.5991,2.6732,2.695,2.7502,2.679,2.6408
12/04/18,2.5939,2.6992,2.68,2.7319,2.6836,2.6534
12/03/18,2.6111,2.6932,2.664,2.7188,2.7417,2.6542
11/30/18,2.5923,2.6792,2.688,2.7424,2.7639,2.7169
11/29/18,2.6011,2.6902,,,2.7958,2.7384
11/28/18,2.6031,,,,2.804,2.7684
11/27/18,2.6141,,,,2.8118,2.7791
11/26/18,2.6081,,,,2.7848,2.7884
11/23/18,2.5951,,,,2.781,2.7552
11/22/18,2.6031,,,,2.8004,2.7529
